Артикул,Ozon Product ID,FBO OZON SKU ID,FBS OZON SKU ID,Barcode,Наименование товара,Контент-рейтинг,Бренд,Статус товара,Видимость FBO,Причины скрытия FBO (при наличии),Видимость FBS,Причины скрытия FBS (при наличии),Дата создания,Коммерческая категория,"Объем товара, л","Объемный вес, кг","Доступно на складе Ozon, шт","Вывезти и нанести КИЗ (кроме Твери), шт","Зарезервировано, шт","Доступно на моих складах, шт","Зарезервировано на моих складах, шт","Текущая цена с учетом скидки, руб.","Цена до скидки (перечеркнутая цена), руб.","Цена Premium, руб.","Рыночная цена, руб.",Актуальная ссылка на рыночную цену,"Размер НДС, %"
368c4370-fcea-47b2-95dc-628d6b185447,316280724,638589206,638589205,4607102218461,"triol игровой комплекс для кошек, разноуровневый 450х330х700 мм",5,Triol,Продается,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,103.95,20.8,0,0,0,5,0,7379.0,,,8947.0,https://market.yandex.ru/product--/1401201977/?sku=101392412962,20%
ff24bb19-8ee9-441d-b01e-0d346d0066b8,316280725,631749792,631749793,4680265028771,"triol игровой комплекс для кошек, большой 570х370х1210 мм",5,Triol,Готов к продаже,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,255.19,51.0,0,0,0,0,0,7556.0,,,,,20%
5028db71-8e52-41d3-9128-0070b99baf82,316280728,631748881,631748880,4640010545236,"triol игровой комплекс-когтеточка для кошек, трехуровневый 450х365х1070 мм",5,Triol,Готов к продаже,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,175.75,35.1,0,0,0,0,0,6348.0,,,,,20%
78cd8641-c3e4-4c5b-9516-1e632b2b2cbc,316280729,638694706,638694707,4680384021035,triol игровой комплекс-когтеточка для кошек 340х340х520 мм,5,Triol,Продается,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,60.11,12.0,0,0,0,40,0,4784.0,,,,,20%
c02f8e24-0a8e-45dd-a94e-662e92631652,316280730,631749799,631749798,4620003270574,triol игровой комлекс-гамак для кошек 400х380х1320 мм,5,Triol,Готов к продаже,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,200.64,40.1,0,0,0,0,0,4061.0,,,,,20%
ee454fe5-cf4b-4300-ad6a-9404bcebfccc,316280731,631726311,631726314,4680265026678,triol игровой комплекс для кошек крупных пород 780х580х850 мм,10,Triol,Готов к продаже,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,384.54,76.9,0,0,0,0,0,10499.0,,,,,20%
fb918a1e-ea22-4127-82b6-068072a3a311,316280732,631748869,631748868,4620006488792,triol парк аттракционов игровой комплекс-когтеточка для кошек 560х560х1115 мм,10,Triol,Готов к продаже,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,349.66,69.9,0,0,0,0,0,12857.0,,,15879.0,https://market.yandex.ru/product--/1443221192/?sku=101453232208,20%
6bff90b7-d1f0-4158-b869-216ab9c0d8e9,316280733,638587425,638587426,4620006488785,"triol игровой комплекс для кошек, с треугольным домиком 370х370х740 мм",5,Triol,Готов к продаже,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,101.31,20.3,0,0,0,0,0,4443.0,,,,,20%
ea6e3c08-3e02-4b1a-8646-6079b9f36b1f,316280734,631748874,631748875,4640010545243,triol парк аттракционов игровой комплекс для кошек 690х360х1300 мм,5,Triol,Готов к продаже,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,322.92,64.6,0,0,0,0,0,9042.0,,,,,20%
0645bcab-02c3-11ea-a9ac-000c296512e3,316280735,631749805,631749804,4011905439310,trixie zaragoza игровой комплекс для кошек 230 см,5,TRIXIE,Готов к продаже,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,621.0,124.2,0,0,0,0,0,20917.0,,,,,20%
a6c855ab-d698-48ee-b239-cdd9a412eef0,316280736,638582623,638582598,4620006488846,triol норка домик-когтеточка для кошек 400х400х410 мм,5,Triol,Готов к продаже,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,65.6,13.1,0,0,0,0,0,2957.0,,,,,20%
6b050ce8-54d2-4d84-bffb-0ed9c773b22e,316280737,631753407,631753408,4680384021042,triol игровой комплекс для кошек 450х450х1110 мм,5,Triol,Продается,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,224.78,45.0,0,0,0,42,0,15012.0,,,16543.0,https://wildberries.ru/catalog/110513949/detail.aspx,20%
64fb428a-5bf8-4d4e-8ace-832c2d1d37a0,316280738,631751719,631751720,4607102218348,"triol игровой комплекс для кошек, многоярусный 550х550х1200 мм",10,Triol,Продается,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,363.0,72.6,0,0,0,32,0,16908.0,,,18633.0,https://wildberries.ru/catalog/110513933/detail.aspx,20%
1fbacfe8-f178-4490-bc7e-32e012da2a98,316280739,638580919,638580920,4620006488747,triol активный игровой комплекс-когтеточка для кошек 370х370х980 мм,5,Triol,Продается,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,134.16,26.8,0,0,0,40,0,8583.0,,,,,20%
582e6ea5-fdab-4867-b88b-ff71148161fb,316280740,638691387,638691386,4680384021059,"triol игровой комплекс для кошек, двухцветный 330х330х460 мм",5,Triol,Продается,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,50.09,10.0,0,0,0,40,0,3753.0,,,1719.5,https://detmir.ru/product/index/id/3944247,20%
bb5c55c2-cdd1-440f-a5c0-157941381679,316280741,638597804,638597805,4628001070615,triol сладкие сны игровой комплекс-когтеточка для кошек 340х340х1060 мм,5,Triol,Готов к продаже,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,122.54,24.5,0,0,0,0,0,5165.0,,,,,20%
f0c914db-496e-44bc-86ba-14d198e095ee,316280742,631749811,631749810,4680265011957,"triol игровой комплекс для кошек, двухцветный, с домиком и туннелем 350х350х1030 мм",20,Triol,Продается,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,126.17,25.2,0,0,0,40,0,8394.0,,,9136.0,https://wildberries.ru/catalog/110513836/detail.aspx,20%
c6a16c69-6df7-4db0-be41-d2a5afe9cdd3,316280743,631751561,631751562,4680265011940,triol мышка игровой комплекс для кошек 550х350х360 мм,10,Triol,Готов к продаже,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,69.3,13.9,0,0,0,0,0,3676.0,,,,,20%
df2e6b71-54fc-44ee-8ce3-1740fd485738,316280744,638589188,638589187,4628001070592,triol треугольный домик игровой комплекс-когтеточка для кошек 420х410х470 мм,5,Triol,Готов к продаже,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,80.93,16.2,0,0,0,0,0,5058.0,,,,,20%
9ad9c3ab-c6c1-4c41-9f4f-675511eb08ad,316280745,631753423,631753424,4680265026685,"triol игровой комплекс для кошек, с площадкой и будкой 380х380х780 мм",5,Triol,Готов к продаже,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,112.63,22.5,0,0,0,0,0,4117.0,,,,,20%
cf2c90a0-017a-4e83-8291-77eda9f8aa4d,316280746,631753416,631753415,4680265011933,triol лежанка игровой комплекс для кошек 400х400х590 мм,20,Triol,Продается,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,94.4,18.9,0,0,0,51,0,4115.0,5487.0,,3999.0,https://detmir.ru/product/index/id/3277834,20%
c490d01a-882b-4e42-9e8e-5691ad4f0f47,316280747,631753907,631753910,4680265026708,"triol игровой комлекс для кошек, с туннелем и площадкой 490х380х660 мм",5,Triol,Готов к продаже,Показывается,,Показывается,,2022-07-01 10:32:45,Игровой комплекс для животных,122.89,24.6,0,0,0,0,0,4366.0,,,,,20%
e84f708f-81f3-4f90-bb4e-d9b95f893280,316284825,631746217,631746219,4627150136647,"homecat игрушка для кошек, трэк пластиковый трехэтажный с мячиками 24,5х12см",60,Homecat,Продается,Показывается,,Показывается,,2022-07-01 10:41:28,Игрушка для кошек,12.0,2.4,0,0,0,3978,0,1027.0,,,,,20%
ef4c1555-0068-11ea-a9ac-000c296512e3,316284826,631737640,631737639,35585450636,"kong игрушка для кошек, трек для кошек 35 x 25 x 12",50,KONG,Готов к продаже,Показывается,,Показывается,,2022-07-01 10:41:28,Игрушка для кошек,10.5,2.1,0,0,0,0,0,2058.0,,,,,20%
925337ab-02b8-11ea-a9ac-000c296512e3,316302805,633917736,633917734,871864003175,"petstages игрушка для кошек, трек ""3 этажа"" 416 гр",10,Petstages,Готов к продаже,Показывается,,Показывается,,2022-07-01 11:03:43,Игрушка для кошек,11.52,2.3,0,0,0,0,0,2151.0,,,,,20%
0030dbb9-02c3-11ea-a9ac-000c296512e3,316302806,638690557,638690558,4011905419916,"trixie набор игрушек для кошек, ""мягкие мышки с микрочипом"" в ассортименте",5,TRIXIE,Готов к продаже,Показывается,,Показывается,,2022-07-01 11:03:43,Игрушка для кошек,1.0,0.3,0,0,0,0,0,549.0,,,,,20%
b089895c-02b8-11ea-a9ac-000c296512e3,316302807,631838813,631838812,4627077754214,"gigwi игрушка для кошек, интерактивная мышка 9 см",0,GiGwi,Готов к продаже,Показывается,,Показывается,,2022-07-01 11:03:43,Игрушка для кошек,0.01,0.1,0,0,0,0,0,1385.0,,,,,20%
fa199884-02c2-11ea-a9ac-000c296512e3,316302812,631836649,631836650,4011905412511,"trixie набор игрушек для кошек, игольчатые мячики, натуральная резина в ассортименте",0,TRIXIE,Готов к продаже,Показывается,,Показывается,,2022-07-01 11:03:43,Игрушка для кошек,1.0,0.3,0,0,0,0,0,6140.0,,,,,20%
